id,code,name,user_type_id/id,chart_template_id:id,reconcile
33_account_id,33,مصاريف عمومية وإدارية,account.data_account_type_expenses,account_arabic_coa_general,FALSE
33001_account_id,33001,مصاريف عمومية وإدارية,account.data_account_type_expenses,account_arabic_coa_general,FALSE
33001001_account_id,33001001,مصاريف كهرباء ومياه,account.data_account_type_expenses,account_arabic_coa_general,FALSE
33001002_account_id,33001002,مصاريف هاتف وانترنت,account.data_account_type_expenses,account_arabic_coa_general,FALSE
33001004_account_id,33001004,مصاريف سفر وانتقالات,account.data_account_type_expenses,account_arabic_coa_general,FALSE
33001005_account_id,33001005,مصاريف التامين الطبي,account.data_account_type_expenses,account_arabic_coa_general,FALSE
33001006_account_id,33001006,مصاريف الغرامات والتعويضات,account.data_account_type_expenses,account_arabic_coa_general,FALSE
33001007_account_id,33001007,مصاريف وعمولات بنكية,account.data_account_type_expenses,account_arabic_coa_general,FALSE
33001008_account_id,33001008,مصاريف تبرعات وصدقات,account.data_account_type_expenses,account_arabic_coa_general,FALSE
33001009_account_id,33001009,مصاريف الاتعاب المهنية,account.data_account_type_expenses,account_arabic_coa_general,FALSE
34_account_id,34,مصاريف هيئة الزكاة والدخل,account.data_account_type_expenses,account_arabic_coa_general,FALSE
34001_account_id,34001,مصاريف هيئة الزكاة والدخل,account.data_account_type_expenses,account_arabic_coa_general,FALSE
34001001_account_id,34001001,مصاريف الزكاة,account.data_account_type_expenses,account_arabic_coa_general,FALSE
4_account_id,4,الإيرادات,account.data_account_type_revenue,account_arabic_coa_general,FALSE
41_account_id,41,الإيرادات,account.data_account_type_revenue,account_arabic_coa_general,FALSE
41001_account_id,41001,إيرادات الدورات والاشتراكات,account.data_account_type_revenue,account_arabic_coa_general,FALSE
41001001_account_id,41001001,إيرادات من عملاء دورات شهرية,account.data_account_type_revenue,account_arabic_coa_general,FALSE
41001002_account_id,41001002,ايراد من عملاء دورات ربع سنوية (3اشهر),account.data_account_type_revenue,account_arabic_coa_general,FALSE
41001003_account_id,41001003,ايراد من عملاء دورات نصف سنوية (6 اشهر),account.data_account_type_revenue,account_arabic_coa_general,FALSE
41001004_account_id,41001004,ايراد من عملاء دورات سنوية,account.data_account_type_revenue,account_arabic_coa_general,FALSE
41001005_account_id,41001005,ايراد من عملاء دورات واشتراكات متنوعة,account.data_account_type_revenue,account_arabic_coa_general,FALSE
41001006_account_id,41001006,ايراد من عملاء العروض,account.data_account_type_revenue,account_arabic_coa_general,FALSE
41002_account_id,41002,إيرادات متنوعة,account.data_account_type_other_income,account_arabic_coa_general,FALSE
41002001_account_id,41002001,ايراد من دعم الموارد,account.data_account_type_other_income,account_arabic_coa_general,FALSE
41002002_account_id,41002002,ايراد كافتيريا النادى,account.data_account_type_other_income,account_arabic_coa_general,FALSE
